book-delta,book-imbalance,mid_price,timestamp,return_value
10.878499999999999,407.0917113572359,50168500.0,2023-11-11 01:45:24.751899,0.0
8.4315,372.9743599444628,50168500.0,2023-11-11 01:45:25.768148,0.0
8.4374,372.03193271905184,50168500.0,2023-11-11 01:45:26.787263,0.0
8.4229,371.804809525609,50168500.0,2023-11-11 01:45:27.803906,0.0
8.4347,373.75242698192596,50168500.0,2023-11-11 01:45:28.817307,0.0
8.9837,570.8412230089307,50168500.0,2023-11-11 01:45:29.834229,0.0
9.1959,624.3045858591795,50168500.0,2023-11-11 01:45:30.853013,0.0
9.3315,-368.38761080801487,50173500.0,2023-11-11 01:45:31.899518,9.96641318755793e-05
9.163300000000001,295.1940569356084,50173000.0,2023-11-11 01:45:33.148553,8.969771868802137e-05
9.199900000000001,1999.0719041451812,50170500.0,2023-11-11 01:45:34.183656,3.986565275023172e-05
9.185400000000001,760.2353078722954,50169500.0,2023-11-11 01:45:35.215563,1.993282637511586e-05
9.175600000000001,747.6089713126421,50169500.0,2023-11-11 01:45:36.243508,-7.972335994100472e-05
9.185,759.8615225106478,50169500.0,2023-11-11 01:45:37.271260,-6.975863512247624e-05
9.185,759.8615225106478,50169500.0,2023-11-11 01:45:38.315620,-1.9932031771658643e-05
9.0657,779.484315186739,50170000.0,2023-11-11 01:45:39.340404,9.966214532734031e-06
9.134700000000002,587.0572183951735,50170000.0,2023-11-11 01:45:40.366108,9.966214532734031e-06
9.196500000000002,686.9080916270614,50170000.0,2023-11-11 01:45:41.392022,9.966214532734031e-06
8.547999999999998,473.6314478740096,50168500.0,2023-11-11 01:45:42.435413,-1.9932429065468063e-05
8.5322,452.0155556052923,50168500.0,2023-11-11 01:45:43.471351,-2.9898345624875424e-05
8.5541,687.7481375932693,50168500.0,2023-11-11 01:45:44.485607,-2.9898345624875424e-05
7.8558,605.8530484437943,50169000.0,2023-11-11 01:45:45.502046,-1.9932230416583615e-05
7.8588000000000005,642.7461901679635,50169000.0,2023-11-11 01:45:46.520592,9.96641318755793e-06
7.0805,463.66289991885424,50169000.0,2023-11-11 01:45:47.534150,9.96641318755793e-06
7.875500000000001,692.6512909159064,50169000.0,2023-11-11 01:45:48.558411,9.96641318755793e-06
7.779900000000001,514.0841025933623,50168500.0,2023-11-11 01:45:49.584500,-9.966313859156052e-06
7.738,532.3545452877879,50168500.0,2023-11-11 01:45:50.609558,-9.966313859156052e-06
7.885199999999999,836.013344116509,50168500.0,2023-11-11 01:45:51.620385,-9.966313859156052e-06
7.819599999999999,826.3308757320046,50169000.0,2023-11-11 01:45:52.653073,0.0
8.3068,923.2496249079704,50172500.0,2023-11-11 01:45:53.669199,7.973130550046344e-05
0.4188,-172.6924766227603,50175500.0,2023-11-11 01:45:54.690475,0.00013952978462581102
0.44179999999999997,95.35178001224995,50178500.0,2023-11-11 01:45:55.717639,0.0001993282637511586
0.185,368.58612610399723,50178500.0,2023-11-11 01:45:56.744962,0.000189359963323965
-0.007599999999999982,-235.257568128407,50179000.0,2023-11-11 01:45:57.761607,0.00012955304200508246
-0.019599999999999992,-307.59844341129065,50178500.0,2023-11-11 01:45:58.778289,5.979013662046218e-05
-0.08139999999999996,-447.2908445522189,50178500.0,2023-11-11 01:45:59.801704,0.0
0.023499999999999965,-565.102262429893,50179000.0,2023-11-11 01:46:00.822993,9.964426995625616e-06
0.4036,157.81738421320915,50180000.0,2023-11-11 01:46:01.845868,1.9928655413619244e-05
0.2604,-152.64470959454775,50179000.0,2023-11-11 01:46:02.858775,9.964426995625616e-06
2.5302999999999995,860.5026272535324,50181500.0,2023-11-11 01:46:03.878785,5.97865619737537e-05
0.1564,221.15682215243578,50180500.0,2023-11-11 01:46:04.884069,2.9892983120428864e-05
0.11630000000000001,124.23143406957388,50180500.0,2023-11-11 01:46:05.922905,9.964129135113591e-06
0.03040000000000001,-381.93828822672367,50180500.0,2023-11-11 01:46:06.946886,2.9892983120428864e-05
0.0469,-241.43171651661396,50182000.0,2023-11-11 01:46:07.964313,9.963831292408558e-06
0.0972,148.64270804822445,50181500.0,2023-11-11 01:46:08.984874,1.9928059704466875e-05
0.033,-340.7516404390335,50181000.0,2023-11-11 01:46:10.012522,9.964029852233437e-06
-0.03949999999999999,-696.6781517714262,50180500.0,2023-11-11 01:46:11.043367,0.0
2.5531999999999995,1460.467344738543,50177500.0,2023-11-11 01:46:12.066152,-8.967358813917341e-05
0.27680000000000005,541.7296191677451,50177500.0,2023-11-11 01:46:13.093104,-7.971065033926846e-05
-0.089,-456.3546856120229,50179500.0,2023-11-11 01:46:14.121726,-2.9891791713995336e-05
-0.08900000000000001,-431.53447821736336,50179500.0,2023-11-11 01:46:15.141923,-1.9928059704466875e-05
-0.12639999999999998,-475.4583385363221,50179500.0,2023-11-11 01:46:16.158194,3.9858502316775445e-05
-0.09639999999999999,-997.2749380022287,50179000.0,2023-11-11 01:46:17.174695,2.9893876737581586e-05
7.776,-468.8790041729808,50175500.0,2023-11-11 01:46:18.210143,-7.97138273597784e-05
7.8061,-884.7910378426313,50175500.0,2023-11-11 01:46:19.249010,-7.97138273597784e-05
7.8031,-936.5853981524706,50175500.0,2023-11-11 01:46:20.268415,-7.97138273597784e-05
7.975699999999999,1606.0735106244683,50170500.0,2023-11-11 01:46:21.317892,-0.00016939357101576356
10.3538,440.05659841001034,50174500.0,2023-11-11 01:46:22.335683,-1.993004554015406e-05
10.4176,1171.3861635923386,50173500.0,2023-11-11 01:46:23.353821,-3.986009108030812e-05
-0.1266,-536.3044274821877,50177000.0,2023-11-11 01:46:24.385428,2.989506831023109e-05
-0.1338,-1112.6556004360318,50179000.0,2023-11-11 01:46:25.408158,0.00016942227005909848
-0.08719999999999999,-823.4383874535561,50178500.0,2023-11-11 01:46:26.574885,7.972177101914319e-05
-0.11889999999999999,-862.2221604138613,50178500.0,2023-11-11 01:46:27.634966,9.96541999262559e-05
-0.1219,-913.5518901646137,50178500.0,2023-11-11 01:46:28.635114,2.9894174621838692e-05
-0.1219,-913.5518901646137,50178500.0,2023-11-11 01:46:29.650386,-9.964327706809622e-06
13.5688,1166.3063400611281,50171500.0,2023-11-11 01:46:30.668804,-0.00013950197793875864
10.2658,945.9110286012292,50171500.0,2023-11-11 01:46:31.669956,-0.00013950197793875864
10.1324,459.30316331237555,50176500.0,2023-11-11 01:46:32.702743,-3.9857707982502466e-05
-0.1999,-598.3975844457746,50179000.0,2023-11-11 01:46:33.736195,9.964426995625616e-06
0.257,546.7619552984834,50183000.0,2023-11-11 01:46:34.777763,0.00022921379667739653
2.6173,443.94595492631197,50186500.0,2023-11-11 01:46:35.795216,0.00029897451740529984
4.7864,-301.5436926037073,50192500.0,2023-11-11 01:46:36.814626,0.0003188743734616803
3.3894,175.6446425318718,50199500.0,2023-11-11 01:46:37.839337,0.0004085374359791945
3.3167,88.6203410550952,50198500.0,2023-11-11 01:46:38.852658,0.00030886953749277644
3.3282,385.7244556322694,50199000.0,2023-11-11 01:46:39.852861,0.0002490709652994331
3.3221,292.3607669174671,50199000.0,2023-11-11 01:46:40.865504,0.00012950141953479104
2.4553,930.3327497392893,50198000.0,2023-11-11 01:46:41.897744,-2.98807757049373e-05
2.3595,1128.447464093566,50193500.0,2023-11-11 01:46:42.917457,-9.960456985766507e-05
2.433,724.3470942527056,50194500.0,2023-11-11 01:46:43.958996,-8.964321998446185e-05
3.2361000000000004,-61.61638195812702,50196500.0,2023-11-11 01:46:44.980654,-4.9801788880256577e-05
0.8361000000000001,-191.10264886915684,50196500.0,2023-11-11 01:46:46.008401,-2.9881668592374197e-05
0.8361000000000001,-191.10264886915684,50196500.0,2023-11-11 01:46:47.027555,5.976869514977039e-05
0.8311,820.8338195607066,50194000.0,2023-11-11 01:46:48.053121,-9.961250734642242e-06
-0.009200000000000002,-207.23926233500242,50194000.0,2023-11-11 01:46:49.096559,-4.980426922195771e-05
0.8471,258.6032778993249,50194000.0,2023-11-11 01:46:50.130342,-4.980426922195771e-05
0.8471,258.6032778993249,50194000.0,2023-11-11 01:46:51.173327,-4.980426922195771e-05
0.842,160.16648741066456,50194000.0,2023-11-11 01:46:52.209237,0.0
0.8471,258.6032778993249,50194000.0,2023-11-11 01:46:53.234882,0.0
0.8172,1009.8118359223008,50192500.0,2023-11-11 01:46:54.266647,-2.988404988644061e-05
0.5663,1042.2614741027355,50194000.0,2023-11-11 01:46:55.306232,0.0
-0.256,-738.0100988000631,50205500.0,2023-11-11 01:46:56.320241,0.00022911104912937802
-0.25229999999999997,-687.6385726034641,50203500.0,2023-11-11 01:46:57.341720,0.00018926564928079052
-0.1694,-444.96027152240276,50203000.0,2023-11-11 01:46:58.356897,0.00020919460078697017
-0.004499999999999999,191.9956989362836,50201500.0,2023-11-11 01:46:59.390487,0.00014942024943220304
-0.1581,-1094.2193091958761,50200000.0,2023-11-11 01:47:00.411390,-0.00010954975052534085
-0.3153,-922.9567297250032,50192000.0,2023-11-11 01:47:01.442121,-0.00022906769448345236
-0.28969999999999996,-1029.837993979454,50190000.0,2023-11-11 01:47:02.486591,-0.00025894866840627055
-0.3979000000000001,-1468.8107269331813,50192000.0,2023-11-11 01:47:03.502607,-0.00018923737338525742
-0.31160000000000004,184.0403194874525,50188500.0,2023-11-11 01:47:04.529299,-0.0002290836653386454
-0.2996,-693.7091711610556,50187500.0,2023-11-11 01:47:05.556370,-8.965572202741473e-05
-0.3393,-696.3618137836456,50184500.0,2023-11-11 01:47:06.583115,-0.00010958358238692967
-0.32330000000000003,-712.5530261546373,50184500.0,2023-11-11 01:47:07.607768,-0.00014942620337902453
-0.22490000000000002,-2411.8149441331625,50185500.0,2023-11-11 01:47:08.635807,-5.977464957111689e-05
8.091399999999998,1870.4084721505642,50178500.0,2023-11-11 01:47:09.664512,-0.0001793275217932752
0.7742000000000001,1737.454486168921,50174500.0,2023-11-11 01:47:10.692237,-0.00019926471320826151
8.7344,802.5630973502994,50174500.0,2023-11-11 01:47:11.721848,-0.00019926471320826151
8.0053,-21.13556417822838,50175000.0,2023-11-11 01:47:12.730085,-0.00020922377977702724
7.7261,1499.148335583508,50171000.0,2023-11-11 01:47:13.757803,-0.00014946640493438424
7.482800000000001,1120.0372089743614,50169000.0,2023-11-11 01:47:14.797714,-0.00010961743515132188
7.373900000000001,704.503298997879,50169000.0,2023-11-11 01:47:15.830149,-0.00010961743515132188
7.149000000000001,496.7340766340494,50169000.0,2023-11-11 01:47:16.860095,-0.0001195814648729447
6.6770000000000005,345.877616725862,50168500.0,2023-11-11 01:47:17.877684,-4.9829582826732575e-05
6.677200000000001,345.838640473783,50168500.0,2023-11-11 01:47:18.892259,-9.966313859156052e-06
6.3344000000000005,308.5007070079446,50168500.0,2023-11-11 01:47:19.906855,-9.966313859156052e-06
6.511200000000001,483.10571206361055,50168500.0,2023-11-11 01:47:20.920475,-9.966313859156052e-06
6.508400000000001,480.0756319835782,50168500.0,2023-11-11 01:47:21.938062,0.0
6.363700000000001,476.56101179122925,50168500.0,2023-11-11 01:47:22.952952,0.0
6.363900000000001,476.77488228678703,50168500.0,2023-11-11 01:47:23.971658,0.0
6.368900000000001,381.71062383800745,50168500.0,2023-11-11 01:47:24.976962,0.0
6.238500000000002,399.9024442359805,50168500.0,2023-11-11 01:47:25.992143,0.0
6.106400000000002,395.99952994287014,50168500.0,2023-11-11 01:47:27.005862,0.0
6.071700000000002,372.45653438568115,50168500.0,2023-11-11 01:47:28.026437,0.0
3.3863000000000008,407.3280653730035,50169500.0,2023-11-11 01:47:29.051106,1.993282637511586e-05
3.3679000000000006,388.6466845571995,50169500.0,2023-11-11 01:47:30.088059,1.993282637511586e-05
3.3035000000000005,225.24804459512234,50169500.0,2023-11-11 01:47:31.115714,1.993282637511586e-05
6.235200000000001,1390.5535659566522,50170500.0,2023-11-11 01:47:32.133116,3.986565275023172e-05
6.1955,856.2367610186338,50170000.0,2023-11-11 01:47:33.145489,9.966214532734031e-06
6.145700000000001,735.3823283910751,50170000.0,2023-11-11 01:47:34.166077,9.966214532734031e-06
6.129099999999999,1019.4208879470825,50169500.0,2023-11-11 01:47:35.186425,0.0
3.2514,519.7838237136602,50169000.0,2023-11-11 01:47:36.232515,-2.9898047657487966e-05
3.252,297.18111523240805,50169500.0,2023-11-11 01:47:37.256812,-9.966115208291807e-06
3.242999999999999,466.16015262901783,50169000.0,2023-11-11 01:47:38.278172,-1.9932230416583615e-05
3.1755999999999993,377.40414167940617,50169000.0,2023-11-11 01:47:39.300172,-9.966214532734031e-06
3.2333999999999996,481.3517111763358,50169000.0,2023-11-11 01:47:40.310241,0.0
3.2105999999999995,499.96012261509895,50169000.0,2023-11-11 01:47:41.328606,-9.966214532734031e-06
3.2125999999999992,572.0278178229928,50169000.0,2023-11-11 01:47:42.360231,0.0
5.337400000000001,1448.2007190659642,50170000.0,2023-11-11 01:47:43.375574,1.9932627718312105e-05
5.189500000000001,-735.5016809627414,50173500.0,2023-11-11 01:47:44.407772,8.969682473240447e-05
5.1753,-247.78181424736977,50172500.0,2023-11-11 01:47:45.429234,6.976419701409237e-05
5.1753,-247.78181424736977,50172500.0,2023-11-11 01:47:46.478090,6.976419701409237e-05
3.0078,852.7797898426652,50168500.0,2023-11-11 01:47:47.496863,-2.9898345624875424e-05
2.9997,736.3264060169458,50168500.0,2023-11-11 01:47:48.520275,-9.96541999262559e-05
2.8039,758.3586142733693,50168500.0,2023-11-11 01:47:49.536426,-7.972494892620459e-05
2.7304000000000004,816.7259578257799,50169000.0,2023-11-11 01:47:50.551526,-6.975933031042901e-05
2.7527,723.4079437330365,50168500.0,2023-11-11 01:47:51.574875,0.0
2.6622,601.0056170746684,50168500.0,2023-11-11 01:47:52.599019,0.0
2.6909,719.7943349629641,50168500.0,2023-11-11 01:47:53.629500,0.0
2.0018000000000002,570.5341047123075,50168500.0,2023-11-11 01:47:54.650796,-9.966313859156052e-06
1.8723,418.27350030094385,50168500.0,2023-11-11 01:47:55.675399,0.0
1.7789,181.05801420658827,50168500.0,2023-11-11 01:47:56.701600,0.0
1.6845999999999999,232.87368045002222,50168500.0,2023-11-11 01:47:57.705351,0.0
1.5347999999999997,224.6889350116253,50168500.0,2023-11-11 01:47:58.724924,0.0
1.4902999999999997,235.93046107143164,50168500.0,2023-11-11 01:47:59.757234,0.0
1.5364999999999998,279.7527352049947,50168500.0,2023-11-11 01:48:00.793360,0.0
1.7202999999999997,736.7472668811679,50171500.0,2023-11-11 01:48:01.809720,5.979847912534758e-05
1.6366999999999998,491.8989247530699,50172000.0,2023-11-11 01:48:02.817767,6.976489231290551e-05
1.5461999999999998,1828.6282093822956,50168500.0,2023-11-11 01:48:03.824394,0.0
1.5563999999999998,487.01511316001415,50169500.0,2023-11-11 01:48:04.854317,1.993282637511586e-05
1.5514999999999999,501.18663903325796,50169000.0,2023-11-11 01:48:05.868409,-4.982908623421664e-05
1.4327999999999999,650.822539575398,50169000.0,2023-11-11 01:48:06.904844,-5.9794307581918205e-05
1.3768999999999998,536.8324275314808,50168500.0,2023-11-11 01:48:07.925017,0.0
1.3251999999999997,1048.6623197495937,50169000.0,2023-11-11 01:48:08.947058,-9.966214532734031e-06
1.3406999999999998,579.377253383398,50168500.0,2023-11-11 01:48:09.963362,-9.966313859156052e-06
0.9821999999999999,510.85533595085144,50168500.0,2023-11-11 01:48:10.970157,-9.966313859156052e-06
0.9889999999999998,559.8053217753768,50169000.0,2023-11-11 01:48:11.989418,9.96641318755793e-06
0.8822000000000001,655.71946952492,50169000.0,2023-11-11 01:48:13.017095,0.0
0.9657,721.8210101798177,50168500.0,2023-11-11 01:48:14.079109,0.0
0.7965,693.8899376243353,50168500.0,2023-11-11 01:48:15.103359,0.0
0.7866,692.0833383053541,50168500.0,2023-11-11 01:48:16.130155,-9.966313859156052e-06
0.6838,755.4920977801085,50169000.0,2023-11-11 01:48:17.152482,0.0
2.1923,657.1666139960289,50170500.0,2023-11-11 01:48:18.183399,3.986565275023172e-05
